ARTICULO	DESCRIPCION	CLASIFICACION_2	ULTIMO_INGRESO	ACTIVO	NOTAS	UNIDAD_VENTA	CANASTA_BASICA	CODIGO_HACIENDA
A645	DETERGENTE FORT 3 PTE 6000 GR	SUMINISTRO	Jul 10 2023  5:27PM	S	 	KG	N	3532201060000
A646	PLAQUITAS ZANCUDOS RAID REPUESTOS 1X16	SUMINISTRO	Oct 17 2023  5:00PM	S	 	UND	N	3466100999900
A647	TÉ MONDAISA FRUTOS ROJOS 1X20	SUMINISTRO	Aug  7 2025  5:24PM	S	 	CAJITA	S	2449002000200
A648	CHOCOLATE COCOA DULCE SOBRES 1000 GRS	SUMINISTRO	Jul  9 2025  5:49PM	S	 	UND	S	2399905000200
A649	TE MONDAISA CÚRCUMA / JENGIBRE 1X20	SUMINISTRO	Mar 13 2025  5:04PM	S	 	CAJITA	S	2449002000200
A650	TE MONDAISA ECHINACEA 1X25	SUMINISTRO	May  6 2025  5:39PM	S	 	CAJITA	S	2449002000200
A651	TE MONDAISA MANZANILLA MIEL 1X25	SUMINISTRO	Aug  7 2025  3:52PM	S	 	CAJITA	S	2449002000200
A652	TE MONDAISA FEMS 1X25	SUMINISTRO	Aug  7 2025  3:52PM	S	 	CAJITA	S	2449002000200
A653	TE MONDAISA DETOX 1X25	SUMINISTRO	May  6 2025  5:39PM	S	 	CAJITA	S	2449002000200
A654	TROPICAL MELOCOTON 250ML	SUMINISTRO	Aug 20 2025 10:19AM	S	 	UND	N	2399905000200
A655	REFRESCO TROPICAL FRUTAS  1X12  250ML	SUMINISTRO	Aug  6 2025  5:12PM	S	 	UND	N	2399905000200
A656	REFRESCO TROPICAL MANGO 1X12  250ML	SUMINISTRO	Jul 11 2025  1:25PM	S	 	UND	N	2399905000200
A67	TE VERDE CON PIÑA 1 X 20	SUMINISTRO	Aug 22 2025  3:32PM	S	 	CAJITA	S	2391300000300
A705	MOTOGUADAÑA STIHL COD. FS-160	OTROS	Jun 23 2020 12:00AM	S		UND	N	
A71	ALKA SELTZER AZUL  1 X 60	SUMINISTRO	Jun 23 2020 12:00AM	S		CAJITA	N	
A74	BICARBONATO DE SODIO PAQUETE KILO	SUMINISTRO	Jul  2 2025  5:42PM	S	 	KG	S	3424010000200
A77	BOLSA NEGRA GRANDE 24 X 33"	BOLSAS	Jun 23 2020 12:00AM	S		ROLLO	N	3641099999900
A78	BOLSA NEGRA MEDIANA 24 X 24"	BOLSAS	Jun 23 2020 12:00AM	S		ROLLO	N	3641099999900
A79	BOLSA NEGRA JARDÌN 36 X 58	BOLSAS	Jun 23 2020 12:00AM	S		ROLLO	N	3641099999900
A80	COCA COLA REGULAR  250 ML	SUMINISTRO	Aug 16 2024  4:09PM	S	 	UND	N	2449001000000
A81	COCA COLA ZERO 250 ML	SUMINISTRO	Aug 16 2024  4:10PM	S	 	UND	N	2449001000000
A87	VANISH CRISTAL WHITE ROPA  BLANCA 900 GRAMOS	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	3532201999900
AA001	AGUA BOTELLA 1 LITRO	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	2441099000000
ACTIVO01	ACTIVO FIJO	OTROS	Apr 19 2021  2:28PM	S	 	UND	N	
AF001	TRANJE DESECHABLE COVERALL TALLA L  DCWH-L C-3113	SUMINISTRO	Aug  4 2020  8:05AM	S		UND	N	3219305000100
AF01	ARENA	OTROS	Jun 23 2020 12:00AM	S		UND	N	
AG001	SQUEEGEE 14" VENTANAS CHANEL RUBBERMAID	RUBBERMAID	Jun 23 2020 12:00AM	S		UND	N	3899301999900
AG002	SQUEEGEE 18" VENTANAS CHANEL RUBBERMAID	RUBBERMAID	Jun 23 2020 12:00AM	S		UND	N	3899301999900
AG003	SQUEEGEE 22" VENTANAS CHANEL RUBBERMAID	RUBBERMAID	Jun 23 2020 12:00AM	S		UND	N	3899301999900
AG004	SQUEEGEE VIDRIOS SOPORTE INOXIDABLE RUBBERMAID	RUBBERMAID	Jun 23 2020 12:00AM	S		UND	N	3899301999900
AG005	SQUEEGEE PISO 55" C/PALO ALUMINIO	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	3899301999900
AG006	SQUEEGEE 7"-20 VENTANAS VARILLA EXTESION ALUMINIO	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	3899301999900
AG007	SQUEEGEE 6"-13 VENTAS VARILLA FLEXIBLE ALUMINIO	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	3899301999900
AG008	SQUEEGEE 14" VENTANAS COVERTOR FRANELA LIMPIADOR	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	3899301999900
AG009	SQUEEGEE 14" VENTAS BASE PLASTICA	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	3899301999900
AG01	FILTRO P/ ORINAL SECO MARCA AGUA OFF / PEQUEÑO	SUMINISTRO	Nov 29 2023  5:23PM	S		UND	N	4391401020300
AG02	FILTRO P/ ORINAL SECO MARCA AGUA OFF / GRANDE	SUMINISTRO	Nov 29 2023  5:32PM	S		UND	N	4391401020300
AJ001	LIMPION COCINA CARIBE COLORES 34X48CM 1X12	SUMINISTRO	Jul 21 2025 10:52AM	S		UND	N	2712005990000
AJ002	PAÑO PARA MANOS COLOR CAFE 39X66CM	SUMINISTRO	May 17 2022 12:59PM	S		UND	N	2712005990000
AJ003	PAÑO RAYADO PARA PISO 50X100CM	SUMINISTRO	Jul 16 2025  2:45PM	S		UND	N	2712005990000
AJ004	PAÑO PARA MANOS BLANCO 40X70 CM	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	2712005990000
AJ005	LIMPION COCINA CARIBE  BLANCO 34X48CM	SUMINISTRO	Oct 23 2021  7:02AM	S		UND	N	2712005990000
AJ006	LIMPION FACIAL CARIBE COLORES 31X35CM 1X12	SUMINISTRO	Jul 22 2025  5:43PM	S		UND	N	2712005990000
AJ007	PAÑO PARA MANOS VARIOS COLORES 39X66CM	SUMINISTRO	Apr  4 2022  5:34PM	S		UND	N	2712005990000
AJ008	PAÑO CRUDO PARA PISO COLOR CREMA	SUMINISTRO	Jun 26 2025  5:39PM	S		UND	N	2712005990000
AJ009	PAÑO PARA CUERPO COLORES 55X110 CM	SUMINISTRO	Aug 19 2025  3:00PM	S		UND	N	2712005990000
AJ010	PAÑO PARA CUERPO BLANCO 55X110 CM	SUMINISTRO	Aug 12 2025  5:23PM	S		UND	N	2712005990000
AJ011	LIMPION MICROFIBRA V/COLORES 40 X40CM	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	2712005990000
AJ012	LIMPION FACIAL CARIBE BLANCO 31X35CM	SUMINISTRO	Aug  2 2020 10:16AM	S		UND	N	2712005990000
AJ013	PAÑO PARA CUERPO ROJO 100 X 55 CM	SUMINISTRO	Feb 17 2025  4:17PM	S	 	UND	N	2712005990000
ALF01	COBERTOR DE BARBA 1 X 100	SUMINISTRO	Jun 27 2022  6:18PM	S		PTE	N	2719001000200
AMB01	BATA CIRUGIA BLANCA ELASTICO 1X50 AMBIDERM	SALUD	Jun 23 2020 12:00AM	S		UND	N	3219305000100
AMB02	GUANTE LATEX  LIBRE POLVO TALLA M AMBIDERM	SALUD	Aug  7 2025  2:43PM	S	 	CAJITA	N	3626001999900
AMB03	GUANTE VINYL LIBRE POLVO TALLA L AMBIDERM	SALUD	May 15 2025  5:26PM	S		CAJITA	N	3626001999900
AMB04	GUANTE NITRILO AZUL TALLA S 1X100 AMBIDERM	SALUD	Oct  5 2020  5:53PM	S		CAJA	N	3626001999900
AMB05	GUANTE NITRILO AZUL L/POLVO T- M 1X100  CLAREX	SALUD	Aug  2 2020 10:16AM	S		CAJA	N	3626001999900
AMB06	GUANTE NITRILO AZUL L/POLVO T-L 1X100 CLAREX	SALUD	Feb 10 2022  5:07PM	S		CAJITA	N	3626001999900
AMB07	GUANTE VINYL LIBRE POLVO TALLA S 1X100 AMBIDERM	SALUD	Aug  2 2020 10:16AM	S		CAJITA	N	3626001999900
AMB08	CUBRE BOCA AMBIDERM RECTANGULAR	SALUD	Aug 26 2021  5:55PM	S	 	UND	N	2719001000200
AMB09	ROLLO PAPEL P/CAMILLA BLANCO 54X69 METROS	SALUD	Apr  7 2025  1:46PM	S	 	ROLLO	N	3219306000100
AMB10	ROLLO PAPEL P/CAMILLA BLANCO 53X38 METRO	SALUD	May  9 2024  4:43PM	S	 	ROLLO	N	3219306000100
AMB11	GUANTE LATEX LIBRE POLVO TALLA L AMBIDERM C/100	SALUD	Jun 10 2025  2:11PM	S	 	CAJITA	N	3626001999900
AMB12	GUANTE LATEX LIBRE POLVO TALLA S AMBIDERM C/100	SALUD	Jul  8 2025  2:57PM	S	 	CAJA	N	3626001999900
AMB13	GUANTE LATEX BAJO POLVO TALLA M AMBIDERM	SALUD	Apr 25 2025 11:55AM	S	 	CAJITA	N	3626001999900
AMB14	GUANTE NITRILO NEGRO TALLA XS 1X100 AMBIDERM	SALUD	Nov 15 2024  5:25PM	S	 	CAJITA	N	3626001999900
AMB15	GUANTE NITRILO NEGRO TALLA S 1X100 AMBIDERM	SALUD	Aug  7 2025  2:46PM	S	 	CAJITA	N	3626001999900
AMB16	GUANTE LATEX BAJO POLVO TALLA L 1x100 AMBIDERM	SALUD	Apr 15 2025  4:09PM	S	 	CAJITA	N	3626001999900
AMB17	GUANTE LATEX BAJO POLVO TALLA S AMBIDERM	SALUD	Apr 15 2025  4:09PM	S	 	UND	N	3626001999900
AMB18	GUANTE NITRILO NEGRO TALLA L 1X100 AMBIDERM	SALUD	May 20 2025 10:42AM	S	 	CAJITA	N	3626001999900
AMB19	GUANTE NITRILO AZUL L/P TALLA L 1X100 AMBIDERM	SALUD	May 22 2025  5:33PM	S	 	CAJITA	N	3626001999900
AMB20	GUANTE VINIL  XL 1X100  AMBIDERM	SALUD	Apr  7 2025  4:24PM	S	 	CAJITA	N	3626001999900
AP0056	.	OTROS	Dec  5 2024  2:30PM	N	 	PTE	N	3699002009900
ARTSERVICIO	Artículo default tipo servicio	OTROS	Jun  2 1905 12:00AM	S	 	KG	N	
AS001	REFRESCO TROPICAL 250ML VARIOS SABORES	SUMINISTRO	Dec 23 2024  5:19PM	S		UND	N	2399905000200
AS003	PALA BASURA METALICA	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	3694000990300
AS004	LIMPIADOR CRISTAL 409 TRIGGER	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	3532201990200
AS009	PASTILLA INODORO MARCA SANITAB	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	3533199000000
AS010	LIMPIADOR 409 CRISTALES TRIGGER 946 ML	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	3532201990400
AS013	WIPES HÚMEDOS CLOROX 78 P 4.5 OZ/581GR	SUMINISTRO	May 13 2024  5:48PM	S		UND	N	3466499999900
AT001	COLORANTE EN POLVO AZUL	MATPRIMAS	Feb 10 2025  2:08PM	S	 	KG	N	
AT002	COLORANTE ROSADO EN POLVO	MATPRIMAS	Jun 17 2024  3:20PM	S	 	KG	N	
AT003	COLORANTE AMARILLO LIQUIDO	MATPRIMAS	Feb 10 2025  2:08PM	S	 	KG	N	
ATM001	PISTOLA ATOMIZADOR NATURAL (NACIONAL)	SUMINISTRO	Aug  2 2020 10:16AM	S		UND	N	3694000999900
AV1	LECHE EN POLVO PINITO 2,2 KILOS caja 1 x 6	SUMINISTRO	Jan 23 2023  3:38PM	S	 	CAJA	S	3562102010104
B01	VANISH PODER BLANCO 900GR FRASCO	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	3532201999900
B02	CUBIERTOS DESECHABLES 1000 UNDS	SUMINISTRO	Jun 23 2020 12:00AM	S		CAJA	N	 3694000010100
B03	CUCHARAS DESECHABLES  1 X 1000	SUMINISTRO	Jun 23 2020 12:00AM	S		CAJA	N	3694000010100
B04	TENEDORES DESECHABLES 1 X 1000	SUMINISTRO	Jun 23 2020 12:00AM	S		CAJA	N	3694000010100
B06	PLÁSTICO ADHESIVO 18X1500 PIES	SUMINISTRO	Jun 23 2020 12:00AM	S		ROLLO	N	3692000009900
B07	LECHE EN POLVO PINITO 1500 GRS	SUMINISTRO	Jul 27 2021  5:18PM	S	 	PTE	S	3562102010104
B08	VASOS 6oz C/ASA CARTON BELEN 1X25	SUMINISTRO	Aug 20 2025  2:21PM	S	 	TIRA	N	3219905000200
B09	VASO 8OZ BEBIDA CALIE. 40X25 IDEAL	SUMINISTRO	Jun 23 2020 12:00AM	S		TIRA	N	3219905000200
B10	VASOS 12 OZ CARTÓN  1X20X50 BELEN	SUMINISTRO	Aug 13 2021  7:16PM	S		TIRA	N	3219905000200
B11	VASOS 4OZ CARTON 1X20X50 SOLO	SUMINISTRO	Jun 23 2020 12:00AM	S		TIRA	N	3219905000200
BA001	BOLSA ALTA BARRERA 16 x 20 carnes y quesos	SUMINISTRO	Aug  2 2020 10:16AM	S		KG	N	3641099999900
BA002	BOLSA ALTA BARRERA 10 X 12  CARNES Y HUESO	SUMINISTRO	Aug  2 2020 10:16AM	S		UND	N	3641099999900
BA003	BOLSA ALTA BARRERA 10 X 22 CARNES CON HUESOS	SUMINISTRO	Aug  2 2020 10:16AM	S		UND	N	3641099999900
BA004	BOLSA ALTA BARRERA 8 x 13 NATURAL CARNES CON HUESO	SUMINISTRO	Aug  2 2020 10:16AM	S		UND	N	3641099999900
BA005	BOLSA ALTA BARRERA 7 x 9  carnes fresca y quesos	SUMINISTRO	Jun 23 2020 12:00AM	S		KG	N	3641099999900
BA006	BOLSA ALTA BARRERA 7 x 12	SUMINISTRO	Aug  2 2020 10:16AM	S		KG	N	3641099999900
BA007	BOLSA ALTA BARRERA 8 x 13 carnes frescas y queso	SUMINISTRO	Aug  2 2020 10:16AM	S		KG	N	3641099999900
BA008	BOLSA ALTA BARRERA 12 X 18 carnes frescas y quesos	SUMINISTRO	Aug  2 2020 10:16AM	S		KG	N	3641099999900
BA009	BOLSA ALTA BARRERA 180 X 300 X 55 MIC NATURAL	SUMINISTRO	Jun 23 2020 12:00AM	S		KG	N	3641099999900
BA010	BOLSA ALTA BARRERA 7 X 12 HUESO	SUMINISTRO	Aug  2 2020 10:16AM	S		UND	N	3641099999900
BAI01	RASTILLO ESCOBA JARDIN 10 DIENTES TRUPER	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	4292101020000
BAI02	PALO PISO METALICO INDUSTRIAL 1.70 MT	SUMINISTRO	Jul  4 2025  3:20PM	S	 	UND	N	3694000990400
BAI03	PALO PISO MADERA INDUSTRIAL 1.65 MT	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	3694000990400
BAI04	PALA METALICA PARA BASURA	SUMINISTRO	Aug  2 2020 10:16AM	S		UND	N	3694000990300
BAI05	PALA PLASTICA P/BASURA MARCA TOPOL	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	3694000990300
BAI06	ESCOBA DE MILLO CON PALO LARGO	SUMINISTRO	Aug  2 2020 10:16AM	S		UND	N	3899301020100
BAI07	PAÑO TRAPEADOR CRUDO C/HUECO	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	3694000990400
BAI08	MECHA ALGODON P/PISO #30 SUPER MECHA	SUMINISTRO	Aug  2 2020 10:16AM	S		UND	N	2732099000200
BAI09	MECHA ALGONDON P/PISO #40 SUPER MECHA	JESAN	Sep 26 2024  5:23PM	S	 	UND	N	2732099000200
BAI10	MECHA ALGODON P/PISO #50 SUPER MECHA	JESAN	Sep 17 2024  5:01PM	S	 	UND	N	2732099000200
BAI11	MECHA ALGODON P/PISO # 50 REGIS	SUMINISTRO	Dec 17 2021  5:22PM	S		UND	N	2732099000200
BAN1	BANDERA NACIONAL DE COSTA RICA	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	
BB001	BOLSA P/BASURA BAGGY JARDIN 1X5	BBASURA	Jun 23 2020 12:00AM	S		PTE	N	3641099999900
BB002	BOLSA P/BASURA BAGGY GRANDE 1X9	BBASURA	Jun 23 2020 12:00AM	S		PTE	N	3641099999900
BB003	BOLSA P/BASURA BAGGY MEDIANA 1X9	BBASURA	Jun 23 2020 12:00AM	S		PTE	N	3641099999900
BB004	BOLSA P/BASURA BAGGY PEQUEÑA 1X9	BBASURA	Jun 23 2020 12:00AM	S		PTE	N	3641099999900
BB005	Bolsa p/basura Jardín rollo 25 und Negra c6	BBASURA	Oct 31 2024 12:15PM	S	 	ROLLO	N	3641099999900
BB006	Bolsa p/basura Grande 50 und Blanca	BBASURA	Oct 31 2024 12:15PM	S	 	ROLLO	N	3641099999900
BB007	Bolsa p/basura Mediana rollo 100 und Blanca c12	BBASURA	Oct 31 2024 12:15PM	S	 	ROLLO	N	3641099999900
BB008	Bolsa basura Pequeña rollo 100 und Blanca c12	BBASURA	Oct 31 2024 12:15PM	S	 	ROLLO	N	3641099999900
BB009	Bolsa basura Grande rollo 50 und Negra c10	BBASURA	Oct 31 2024 12:15PM	S	 	ROLLO	N	3641099999900
BB010	Bolsa p/basura extra fuerte Jardin 2 rollos 25 Und c/u  Negra	BBASURA	Oct 31 2024 12:15PM	S	 	CAJA	N	3641099999900
BB011	Bolsa Camiseta 28 x 56 cms Natural	BBASURA	Oct 31 2024 12:15PM	S	 	ROLLO	N	3641099999900
BC0001	ESPUMA SANITIZANTE PARA MANOS SIN FRAGANCIA CON ALOE Y VITAMINA E	BUCKEYE	Apr  3 2023 10:53AM	S	 	UND	N	3466499999900
BC0002	JABON DE CABELLO Y CUERPO EN ESPUMA BUKEYE 1250 ML	BUCKEYE	Jul 19 2024 12:30PM	S	 	UND	N	3532101029900
BC0003	JABONERA O DISPENSADOR BLANCO Y NEGRA	BUCKEYE	Jul 19 2024 12:30PM	S	 	UND	N	3649002009900
BC0004	JABONERA O DISPENSADOR NEGRA	BUCKEYE	Jul 19 2024 12:30PM	S	 	UND	N	3649002009900
BC0005	LIMPIADOR DE CRISTALES E2  BUKEYE 1250 ML	BUCKEYE	Jul 19 2024 12:30PM	S	 	UND	N	3532201990200
BC0006	LIMPIADOR DESINFECTANTE NEUTRO E23 BUKEYE 1250 ML	BUCKEYE	Jul 19 2024 12:30PM	S	 	UND	N	3532201990400
BC0007	LIMPIADOR NEUTRO DE PISOS E31 BUKEYE 1250 ML	BUCKEYE	Jul 19 2024 12:30PM	S	 	UND	N	3532201990400
BC0008	ELIMINADOR DE OLORES  E41 BUKEYE 1250 ML	BUCKEYE	Jul 19 2024 12:30PM	S	 	UND	N	3532201990400
BC0009	LIMPIADOR QUITAMANCHAS DE CARPETA E51 BUKEYE 1250 ML	BUCKEYE	Jul 19 2024 12:30PM	S	 	UND	N	3422001000000
BC0010	LIMPIADOR DE EXTRACCION PARA CARPETA E52 BUKEYE 1250 ML	BUCKEYE	Jul 19 2024 12:30PM	S	 	UND	N	3422001000000
BC0011	LIMPIADOR DESENGRASANTE COCINA E61 BUKEYE 1250 ML	BUCKEYE	Jul 19 2024 12:30PM	S	 	UND	N	3532201030200
BC0012	LIMPIADOR DE VIDRIOS S12 BUKEYE 950 ML	BUCKEYE	Jul 19 2024 12:30PM	S	 	UND	N	3532201990200
BC0013	LIMPIADOR DESINFECTANTE NEUTRO S23 BUKEYE 950 ML	BUCKEYE	Jul 19 2024 12:30PM	S	 	UND	N	3532201990400
BC0014	LIMPIADOR  PARA PISOS LAVANDA S31 BUKEYE	BUCKEYE	Jul 19 2024 12:30PM	S	 	UND	N	3532201990400
BC0015	LIMPIADOR NEUTRO PISOS SIN FRAGANCIA S32 BUKEYE	BUCKEYE	Jul 19 2024 12:30PM	S	 	UND	N	3532201990400
BC0016	BOTELLA ROCIADORA VIDRIOS E12 BUKEYE	BUCKEYE	Jul 19 2024 12:30PM	S	 	UND	N	3649002009900
BC0017	BOTELLA ROCIADORA VIDRIOS E13 BUKEYE	BUCKEYE	Jul 19 2024 12:30PM	S	 	UND	N	3649002009900
BC0018	BOTELLA ROCIADORA LIMPIADOR PODEROSO E14 BUKEYE	BUCKEYE	Jul 19 2024 12:30PM	S	 	UND	N	3649002009900
BC0019	BOTELLA ROCIADORA LIMPIADOR GENERAL E15 BUKEYE	BUCKEYE	Jul 19 2024 12:30PM	S	 	UND	N	3649002009900
BC0020	BOTELLA ROCIADORA LIMPIADOR BAÑOS E174 BUKEYE	BUCKEYE	Jul 19 2024 12:30PM	S	 	UND	N	3649002009900
BC0021	BOTELLA ROCIADORA DESINFECTANTE NEUTRO E23 BUKEYE	BUCKEYE	Jul 19 2024 12:30PM	S	 	UND	N	3649002009900
BC0022	BOTELLA ROCIADORA DEL E42 BUKEYE	BUCKEYE	Jul 19 2024 12:30PM	S	 	UND	N	3649002009900
BC0023	BOTELLA ROCIADORA MANCHAS E51 BUKEYE	BUCKEYE	Jul 19 2024 12:30PM	S	 	UND	N	3649002009900
BC0024	BOTELLA ROCIADORA SANITIZANTE E62 BUKEYE	BUCKEYE	Jul 19 2024 12:30PM	S	 	UND	N	3649002009900
BC0025	SISTEMA DILUCION ECO PRO BUKEYE	BUCKEYE	Jul 19 2024 12:30PM	S	 	UND	N	3649002009900
BC0026	BOTELLA ROCIADORA DEL E41 BUKEYE	BUCKEYE	Jul 19 2024 12:30PM	S	 	UND	N	3649002009900
BC0027	BOTELLA ROCIADORA DESENGRASANTE DE COCINA E61 BUKEYE	BUCKEYE	Jul 19 2024 12:30PM	S	 	UND	N	3649002009900
BF001	BOLSA P/BASURA JARDIN 1X5 FERIA	BBASURA	Jul 16 2025  3:08PM	S	 	PTE	S	3641099999900
BF002	BOLSA P/BASURA GRANDE 1X9 FERIA	BBASURA	Jul 16 2025  3:08PM	S	 	PTE	S	3641099999900
BF003	BOLSA P/BASURA MEDIANA 1X9 FERIA	BBASURA	Aug  5 2025  4:31PM	S	 	PTE	S	3641099999900
BF004	BOLSA P/BASURA PEQUEÑA 1X9 FERIA	BBASURA	May  6 2025  5:15PM	S	 	PTE	S	3641099999900
BF005	BOLSA P/ BASURA CENTINEL MEDIANA NEGRA 1X9	BBASURA	Jun  2 2023  3:33PM	S	 	PTE	S	3641099999900
BF006	BOLSA 1X5 FERIA DEL MONTE	BDISTR	Sep 13 2023  9:47AM	S	 	PTE	N	3641099010100
BF007	BOLSA GRANDE 1X9 FERIA DEL MONTE	BDISTR	Sep 13 2023  9:49AM	S	 	PTE	N	3641099010100
BF008	BOLSA MEDIANA 1X9 FERIA DEL MONTE	BDISTR	Sep 13 2023  9:50AM	S	 	PTE	N	3641099999900
BIG01	BOLSA 7 X 11 X 2 TRANSPARENTE (bulto 25 kg)	BOLSAS	Aug  6 2025  8:02AM	S	 	KG	N	3641099999900
BIG133	BOLSA 42 X 56 X 2 BLANCA	BOLSAS	Jun 23 2020 12:00AM	S		KG	N	3641099999900
BIG135	BOLSA 61.5 X 103 X 2.5CM TRANSP. 0608	BOLSAS	Jun 23 2020 12:00AM	S		KG	N	3641099999900
BIG136	BOLSA 62.5+18+18X71CMX1 PER.TRAN 0609	BOLSAS	Jun 23 2020 12:00AM	S		KG	N	3641099999900
BIG137	BOLSA 60+19+19X67X1 CM TRANSP. 0642	BOLSAS	Jun 23 2020 12:00AM	S		KG	N	3641099999900
BIG138	BOLSA 22 X 36 X 1 CM TRANSP. 5772	BOLSAS	Jun 23 2020 12:00AM	S		KG	N	3641099999900
BIG139	BOLSA 36 X 52 X 2.5 CM TRANSP. 0656	BOLSAS	Jun 23 2020 12:00AM	S		KG	N	3641099999900
BIG140	BOLSA 10.5 X 22 X 3.75 TRANSPARENTE	BOLSAS	Mar 27 2025  5:33PM	S	 	KG	N	3641099999900
BIG141	BOLSA 21 X 24 X 3.5 ROJA BIO-INFECCIOSA	BOLSAS	Jul 20 2022  7:35AM	S		KG	N	3641099999900
BIG142	BOLSA 20 X 36 X 2.50 TRANSPARENTE	BOLSAS	Sep 23 2021  8:53AM	S		KG	N	3641099999900
BIG143	BOLSA 10 X 14 X 1.25 TRANSPARENTE (77486)	BOLSAS	Nov  4 2024  5:37PM	S	 	KG	N	3641099999900
BIG144	BOLSA 17 X 27 X 3  HIELO LIGA TRANPAR	BOLSAS	Jun 23 2020 12:00AM	S		KG	N	3641099999900
BIG145	BOLSA 10 X 16 X 2.5 TRANSP. COD2596	BOLSAS	Jun 23 2020 12:00AM	S		KG	N	3641099999900
BIG146	BOLSA 8 X 14 X 2.5 TRANSP. COD 0047	BOLSAS	Jun 23 2020 12:00AM	S		KG	N	3641099999900
BIG147	BOLSA 60+18+18X100CM X 2 TRANSPARENTE	BOLSAS	Jun 23 2020 12:00AM	S		KG	N	3641099999900
BIG148	PLASTICO TRANSPARENTE 1.5 MT ANCHO	BOLSAS	Jun 23 2020 12:00AM	S		KG	N	3641099999900
BIG149	LAMINA 22 X 33 X 1 TRANSPARENTE	BOLSAS	Jul 30 2025  5:44PM	S	 	KG	N	3641099999900
BIG150	BOLSA 24 X 30 X 3.5 ROJA LISA BULT 30KG	BOLSAS	Jan  8 2025  8:02AM	S	 	KG	N	3641099999900
BIG151	BOLSA 21 X 30 X 3.5 ROJA LISA	BOLSAS	Aug  2 2020 10:16AM	S	 	KG	N	3641099999900
BIG152	BOLSA 24 X 40 X 3.5 ROJA LISA	BOLSAS	Aug  5 2025  7:52AM	S	 	KG	N	3641099999900
BIG153	BOLSA 17 X 25 X 3.5 ROJA LISA	BOLSAS	Jul 29 2024  5:51PM	S	 	KG	N	3641099999900
BIG154	LAMINA 84 X 84 CM X 2 NEGRA	BOLSAS	Aug  2 2020 10:16AM	S		KG	N	3641099999900
BIG155	BOLSA 36 X 58 X 3.5 JARDIN ROJA LISA	BOLSAS	Apr 12 2025  8:06AM	S	 	KG	N	3641099999900
BIG156	BOLSA 52.5CMX62.2CMX100MICRA TRANSPARENTE	BOLSAS	Dec 16 2020  7:50AM	S		KG	N	3641099999900
BIG157	BOLSA 31 X 24 X 1.75 TRANSPARENTE	BOLSAS	Jun 23 2020 12:00AM	S		KG	N	3641099999900
BIG158	BOLSA 31.5 X 51CMX100 MICRAS TRANSPARENTE	BOLSAS	Jun 23 2020 12:00AM	S		KG	N	3641099999900
BIG159	BOLSA 20 X 36 X 2 TRANSPARENTE	BOLSAS	Jul 18 2025  8:25AM	S	 	KG	N	3641099999900
BIG160	PLASTICO NEGRO 1.5 MT ANCHO	BOLSAS	Jun 23 2020 12:00AM	S		KG	N	3641099999900
BIG161	BOLSA 4X8X2.5 (10X19CMX2.5) 6704 TRANSPARENTE	BOLSAS	Aug  2 2020 10:16AM	S		KG	N	3641099999900
BIG162	BOLSA 24 X 30 X 2 ROJA LISA	BOLSAS	Jun 25 2025  7:47AM	S	 	KG	N	3641099999900
BIG163	BOLSA 37 X 55 X 2 JARDIN ROJA IMPRESA	BOLSAS	Nov  8 2024  8:19AM	S	 	KG	N	3641099999900
BIG164	BOLSA 21 X 24 X 2 ROJA LISA PAQUETE 165 UND	BOLSAS	Aug  2 2020 10:16AM	S		PTE	N	3641099999900
BIG165	BOLSA 24 X 30 X 2 ROJA LISA PAQUETE 165 UND	BOLSAS	Aug  2 2020 10:16AM	S		PTE	N	3641099999900
BIG166	BOLSA 37X55X2 JARDIN ROJA IMPRESA PT 200UND	BOLSAS	Aug  2 2020 10:16AM	S		PTE	N	3641099999900
BK001	BOLSA BASURA VIKINGO JARDIN 1X5 OXO	BBASURA	Jul  7 2023  3:36PM	S	 	PTE	S	3641099999900
BK002	BOLSA BASURA VIKINGO GRANDE 1X9 OXO	BOLSAS	Jun 13 2023  9:28AM	S	 	PTE	S	3641099999900
BK003	BOLSA BASURA VIKINGO MEDIANA 1X9 OXO	BOLSAS	Jun 28 2023  5:48PM	S	 	PTE	S	3641099999900
